continent,location,date,population,new_vaccinations,cumulative_vaccinations
Europe,Albania,2020-08-13,2877800,,
Europe,Albania,2020-08-14,2877800,,
Europe,Albania,2020-08-15,2877800,,
Europe,Albania,2020-08-16,2877800,,
Europe,Albania,2020-08-17,2877800,,
Europe,Albania,2020-08-18,2877800,,
Europe,Albania,2020-08-19,2877800,,
Europe,Albania,2020-08-20,2877800,,
Europe,Albania,2020-08-21,2877800,,
Europe,Albania,2020-08-22,2877800,,
Europe,Albania,2020-08-23,2877800,,
Europe,Albania,2020-08-24,2877800,,
Europe,Albania,2020-08-25,2877800,,
Europe,Albania,2020-08-26,2877800,,
Europe,Albania,2020-08-27,2877800,,
Europe,Albania,2020-08-28,2877800,,
Europe,Albania,2020-08-29,2877800,,
Europe,Albania,2020-08-30,2877800,,
Europe,Albania,2020-08-31,2877800,,
Europe,Albania,2020-09-01,2877800,,
Europe,Albania,2020-09-02,2877800,,
Europe,Albania,2020-09-03,2877800,,
Europe,Albania,2020-09-04,2877800,,
Europe,Albania,2020-09-05,2877800,,
Europe,Albania,2020-09-06,2877800,,
Europe,Albania,2020-09-07,2877800,,
Europe,Albania,2020-09-08,2877800,,
Europe,Albania,2020-09-09,2877800,,
Europe,Albania,2020-09-10,2877800,,
Europe,Albania,2020-09-11,2877800,,
Europe,Albania,2020-09-12,2877800,,
Europe,Albania,2020-09-13,2877800,,
Europe,Albania,2020-09-14,2877800,,
Europe,Albania,2020-09-15,2877800,,
Europe,Albania,2020-09-16,2877800,,
Europe,Albania,2020-09-17,2877800,,
Europe,Albania,2020-09-18,2877800,,
Europe,Albania,2020-09-19,2877800,,
Europe,Albania,2020-09-20,2877800,,
Europe,Albania,2020-09-21,2877800,,
Europe,Albania,2020-09-22,2877800,,
Europe,Albania,2020-09-23,2877800,,
Europe,Albania,2020-09-24,2877800,,
Europe,Albania,2020-09-25,2877800,,
Europe,Albania,2020-09-26,2877800,,
Europe,Albania,2020-09-27,2877800,,
Europe,Albania,2020-09-28,2877800,,
Europe,Albania,2020-09-29,2877800,,
Europe,Albania,2020-09-30,2877800,,
Europe,Albania,2020-10-01,2877800,,
Europe,Albania,2020-10-02,2877800,,
Europe,Albania,2020-10-03,2877800,,
Europe,Albania,2020-10-04,2877800,,
Europe,Albania,2020-10-05,2877800,,
Europe,Albania,2020-10-06,2877800,,
Europe,Albania,2020-10-07,2877800,,
Europe,Albania,2020-10-08,2877800,,
Europe,Albania,2020-10-09,2877800,,
Europe,Albania,2020-10-10,2877800,,
Europe,Albania,2020-10-11,2877800,,
Europe,Albania,2020-10-12,2877800,,
Europe,Albania,2020-10-13,2877800,,
Europe,Albania,2020-10-14,2877800,,
Europe,Albania,2020-10-15,2877800,,
Europe,Albania,2020-10-16,2877800,,
Europe,Albania,2020-10-17,2877800,,
Europe,Albania,2020-10-18,2877800,,
Europe,Albania,2020-10-19,2877800,,
Europe,Albania,2020-10-20,2877800,,
Europe,Albania,2020-10-21,2877800,,
Europe,Albania,2020-10-22,2877800,,
Europe,Albania,2020-10-23,2877800,,
Europe,Albania,2020-10-24,2877800,,
Europe,Albania,2020-10-25,2877800,,
Europe,Albania,2020-10-26,2877800,,
Europe,Albania,2020-10-27,2877800,,
Europe,Albania,2020-10-28,2877800,,
Europe,Albania,2020-10-29,2877800,,
Europe,Albania,2020-10-30,2877800,,
Europe,Albania,2020-10-31,2877800,,
Europe,Albania,2020-11-01,2877800,,
Europe,Albania,2020-11-02,2877800,,
Europe,Albania,2020-11-03,2877800,,
Europe,Albania,2020-11-04,2877800,,
Europe,Albania,2020-11-05,2877800,,
Europe,Albania,2020-11-06,2877800,,
Europe,Albania,2020-11-07,2877800,,
Europe,Albania,2020-11-08,2877800,,
Europe,Albania,2020-11-09,2877800,,
Europe,Albania,2020-11-10,2877800,,
Europe,Albania,2020-11-11,2877800,,
Europe,Albania,2020-11-12,2877800,,
Europe,Albania,2020-11-13,2877800,,
Europe,Albania,2020-11-14,2877800,,
Europe,Albania,2020-11-15,2877800,,
Europe,Albania,2020-11-16,2877800,,
Europe,Albania,2020-11-17,2877800,,
Europe,Albania,2020-11-18,2877800,,
Europe,Albania,2020-11-19,2877800,,
Europe,Albania,2020-11-20,2877800,,
Europe,Albania,2020-11-21,2877800,,
Europe,Albania,2020-11-22,2877800,,
Europe,Albania,2020-11-23,2877800,,
Europe,Albania,2020-11-24,2877800,,
Europe,Albania,2020-11-25,2877800,,
Europe,Albania,2020-11-26,2877800,,
Europe,Albania,2020-11-27,2877800,,
Europe,Albania,2020-11-28,2877800,,
Europe,Albania,2020-11-29,2877800,,
Europe,Albania,2020-11-30,2877800,,
Europe,Albania,2020-12-01,2877800,,
Europe,Albania,2020-12-02,2877800,,
Europe,Albania,2020-12-03,2877800,,
Europe,Albania,2020-12-04,2877800,,
Europe,Albania,2020-12-05,2877800,,
Europe,Albania,2020-12-06,2877800,,
Europe,Albania,2020-12-07,2877800,,
Europe,Albania,2020-12-08,2877800,,
Europe,Albania,2020-12-09,2877800,,
Europe,Albania,2020-12-10,2877800,,
Europe,Albania,2020-12-11,2877800,,
Europe,Albania,2020-12-12,2877800,,
Europe,Albania,2020-12-13,2877800,,
Europe,Albania,2020-12-14,2877800,,
Europe,Albania,2020-12-15,2877800,,
Europe,Albania,2020-12-16,2877800,,
Europe,Albania,2020-12-17,2877800,,
Europe,Albania,2020-12-18,2877800,,
Europe,Albania,2020-12-19,2877800,,
Europe,Albania,2020-12-20,2877800,,
Europe,Albania,2020-12-21,2877800,,
Europe,Albania,2020-12-22,2877800,,
Europe,Albania,2020-12-23,2877800,,
Europe,Albania,2020-12-24,2877800,,
Europe,Albania,2020-12-25,2877800,,
Europe,Albania,2020-12-26,2877800,,
Europe,Albania,2020-12-27,2877800,,
Europe,Albania,2020-12-28,2877800,,
Europe,Albania,2020-12-29,2877800,,
Europe,Albania,2020-12-30,2877800,,
Europe,Albania,2020-12-31,2877800,,
Europe,Albania,2021-01-01,2877800,,
Europe,Albania,2021-01-02,2877800,,
Europe,Albania,2021-01-03,2877800,,
Europe,Albania,2021-01-04,2877800,,
Europe,Albania,2021-01-05,2877800,,
Europe,Albania,2021-01-06,2877800,,
Europe,Albania,2021-01-07,2877800,,
Europe,Albania,2021-01-08,2877800,,
Europe,Albania,2021-01-09,2877800,,
Europe,Albania,2021-01-10,2877800,,
Europe,Albania,2021-01-11,2877800,,
Europe,Albania,2021-01-12,2877800,,
Europe,Albania,2021-01-13,2877800,60,60
Europe,Albania,2021-01-14,2877800,78,138
Europe,Albania,2021-01-15,2877800,42,180
Europe,Albania,2021-01-16,2877800,61,241
Europe,Albania,2021-01-17,2877800,36,277
Europe,Albania,2021-01-18,2877800,42,319
Europe,Albania,2021-01-19,2877800,36,355
Europe,Albania,2021-01-20,2877800,36,391
Europe,Albania,2021-01-21,2877800,30,421
Europe,Albania,2021-01-22,2877800,,421
Europe,Albania,2021-01-23,2877800,,421
Europe,Albania,2021-01-24,2877800,,421
Europe,Albania,2021-01-25,2877800,,421
Europe,Albania,2021-01-26,2877800,,421
Europe,Albania,2021-01-27,2877800,,421
Europe,Albania,2021-01-28,2877800,,421
Europe,Albania,2021-01-29,2877800,,421
Europe,Albania,2021-01-30,2877800,,421
Europe,Albania,2021-01-31,2877800,,421
Europe,Albania,2021-02-01,2877800,,421
Europe,Albania,2021-02-02,2877800,,421
Europe,Albania,2021-02-03,2877800,,421
Europe,Albania,2021-02-04,2877800,,421
Europe,Albania,2021-02-05,2877800,,421
Europe,Albania,2021-02-06,2877800,,421
Europe,Albania,2021-02-07,2877800,,421
Europe,Albania,2021-02-08,2877800,,421
Europe,Albania,2021-02-09,2877800,,421
Europe,Albania,2021-02-10,2877800,,421
Europe,Albania,2021-02-11,2877800,,421
Europe,Albania,2021-02-12,2877800,,421
Europe,Albania,2021-02-13,2877800,,421
Europe,Albania,2021-02-14,2877800,,421
Europe,Albania,2021-02-15,2877800,,421
Europe,Albania,2021-02-16,2877800,,421
Europe,Albania,2021-02-17,2877800,,421
Europe,Albania,2021-02-18,2877800,1348,1769
Europe,Albania,2021-02-19,2877800,1128,2897
Europe,Albania,2021-02-20,2877800,,2897
Europe,Albania,2021-02-21,2877800,,2897
Europe,Albania,2021-02-22,2877800,,2897
Europe,Albania,2021-02-23,2877800,,2897
Europe,Albania,2021-02-24,2877800,,2897
Europe,Albania,2021-02-25,2877800,,2897
Europe,Albania,2021-02-26,2877800,,2897
Europe,Albania,2021-02-27,2877800,,2897
Europe,Albania,2021-02-28,2877800,,2897
Europe,Albania,2021-03-01,2877800,,2897
Europe,Albania,2021-03-02,2877800,,2897
Europe,Albania,2021-03-03,2877800,,2897
Europe,Albania,2021-03-04,2877800,,2897
Europe,Albania,2021-03-05,2877800,,2897
Europe,Albania,2021-03-06,2877800,,2897
Europe,Albania,2021-03-07,2877800,,2897
Europe,Albania,2021-03-08,2877800,,2897
Europe,Albania,2021-03-09,2877800,,2897
Europe,Albania,2021-03-10,2877800,,2897
Europe,Albania,2021-03-11,2877800,,2897
Europe,Albania,2021-03-12,2877800,,2897
Europe,Albania,2021-03-13,2877800,,2897
Europe,Albania,2021-03-14,2877800,,2897
Europe,Albania,2021-03-15,2877800,,2897
Europe,Albania,2021-03-16,2877800,,2897
Europe,Albania,2021-03-17,2877800,,2897
Europe,Albania,2021-03-18,2877800,,2897
Europe,Albania,2021-03-19,2877800,,2897
Europe,Albania,2021-03-20,2877800,,2897
Europe,Albania,2021-03-21,2877800,,2897
Europe,Albania,2021-03-22,2877800,,2897
Europe,Albania,2021-03-23,2877800,3461,6358
Europe,Albania,2021-03-24,2877800,2302,8660
Europe,Albania,2021-03-25,2877800,5356,14016
Europe,Albania,2021-03-26,2877800,2900,16916
Europe,Albania,2021-03-27,2877800,1827,18743
Europe,Albania,2021-03-28,2877800,13925,32668
Europe,Albania,2021-03-29,2877800,,32668
Europe,Albania,2021-03-30,2877800,,32668
Europe,Albania,2021-03-31,2877800,19525,52193
Europe,Albania,2021-04-01,2877800,16617,68810
Europe,Albania,2021-04-02,2877800,17023,85833
Europe,Albania,2021-04-03,2877800,13010,98843
Europe,Albania,2021-04-04,2877800,7386,106229
Europe,Albania,2021-04-05,2877800,13826,120055
Europe,Albania,2021-04-06,2877800,14880,134935
Europe,Albania,2021-04-07,2877800,10791,145726
Europe,Albania,2021-04-08,2877800,10163,155889
Europe,Albania,2021-04-09,2877800,8134,164023
Europe,Albania,2021-04-10,2877800,6134,170157
Europe,Albania,2021-04-11,2877800,,170157
Europe,Albania,2021-04-12,2877800,,170157
Europe,Albania,2021-04-13,2877800,13685,183842
Europe,Albania,2021-04-14,2877800,,183842
Europe,Albania,2021-04-15,2877800,,183842
Europe,Albania,2021-04-16,2877800,10134,193976
Europe,Albania,2021-04-17,2877800,10218,204194
Europe,Albania,2021-04-18,2877800,8065,212259
Europe,Albania,2021-04-19,2877800,13029,225288
Europe,Albania,2021-04-20,2877800,4066,229354
Europe,Albania,2021-04-21,2877800,22075,251429
Europe,Albania,2021-04-22,2877800,10923,262352
Europe,Albania,2021-04-23,2877800,8353,270705
Europe,Albania,2021-04-24,2877800,8713,279418
Europe,Albania,2021-04-25,2877800,,279418
Europe,Albania,2021-04-26,2877800,,279418
Europe,Albania,2021-04-27,2877800,8236,287654
Europe,Albania,2021-04-28,2877800,16773,304427
Europe,Albania,2021-04-29,2877800,19620,324047
Europe,Albania,2021-04-30,2877800,23655,347702
Africa,Algeria,2020-02-25,43851043,,
Africa,Algeria,2020-02-26,43851043,,
Africa,Algeria,2020-02-27,43851043,,
Africa,Algeria,2020-02-28,43851043,,
Africa,Algeria,2020-02-29,43851043,,
Africa,Algeria,2020-03-01,43851043,,
Africa,Algeria,2020-03-02,43851043,,
Africa,Algeria,2020-03-03,43851043,,
Africa,Algeria,2020-03-04,43851043,,
Africa,Algeria,2020-03-05,43851043,,
Africa,Algeria,2020-03-06,43851043,,
Africa,Algeria,2020-03-07,43851043,,
Africa,Algeria,2020-03-08,43851043,,
Africa,Algeria,2020-03-09,43851043,,
Africa,Algeria,2020-03-10,43851043,,
Africa,Algeria,2020-03-11,43851043,,
Africa,Algeria,2020-03-12,43851043,,
Africa,Algeria,2020-03-13,43851043,,
Africa,Algeria,2020-03-14,43851043,,
Africa,Algeria,2020-03-15,43851043,,
Africa,Algeria,2020-03-16,43851043,,
Africa,Algeria,2020-03-17,43851043,,
Africa,Algeria,2020-03-18,43851043,,
Africa,Algeria,2020-03-19,43851043,,
Africa,Algeria,2020-03-20,43851043,,
Africa,Algeria,2020-03-21,43851043,,
Africa,Algeria,2020-03-22,43851043,,
Africa,Algeria,2020-03-23,43851043,,
Africa,Algeria,2020-03-24,43851043,,
Africa,Algeria,2020-03-25,43851043,,
Africa,Algeria,2020-03-26,43851043,,
Africa,Algeria,2020-03-27,43851043,,
Africa,Algeria,2020-03-28,43851043,,
Africa,Algeria,2020-03-29,43851043,,
Africa,Algeria,2020-03-30,43851043,,
Africa,Algeria,2020-03-31,43851043,,
Africa,Algeria,2020-04-01,43851043,,
Africa,Algeria,2020-04-02,43851043,,
Africa,Algeria,2020-04-03,43851043,,
Africa,Algeria,2020-04-04,43851043,,
Africa,Algeria,2020-04-05,43851043,,
Africa,Algeria,2020-04-06,43851043,,
Africa,Algeria,2020-04-07,43851043,,
Africa,Algeria,2020-04-08,43851043,,
Africa,Algeria,2020-04-09,43851043,,
Africa,Algeria,2020-04-10,43851043,,
Africa,Algeria,2020-04-11,43851043,,
Africa,Algeria,2020-04-12,43851043,,
Africa,Algeria,2020-04-13,43851043,,
Africa,Algeria,2020-04-14,43851043,,
Africa,Algeria,2020-04-15,43851043,,
Africa,Algeria,2020-04-16,43851043,,
Africa,Algeria,2020-04-17,43851043,,
Africa,Algeria,2020-04-18,43851043,,
Africa,Algeria,2020-04-19,43851043,,
Africa,Algeria,2020-04-20,43851043,,
Africa,Algeria,2020-04-21,43851043,,
Africa,Algeria,2020-04-22,43851043,,
Africa,Algeria,2020-04-23,43851043,,
Africa,Algeria,2020-04-24,43851043,,
Africa,Algeria,2020-04-25,43851043,,
Africa,Algeria,2020-04-26,43851043,,
Africa,Algeria,2020-04-27,43851043,,
Africa,Algeria,2020-04-28,43851043,,
Africa,Algeria,2020-04-29,43851043,,
Africa,Algeria,2020-04-30,43851043,,
Africa,Algeria,2020-05-01,43851043,,
Africa,Algeria,2020-05-02,43851043,,
Africa,Algeria,2020-05-03,43851043,,
Africa,Algeria,2020-05-04,43851043,,
Africa,Algeria,2020-05-05,43851043,,
Africa,Algeria,2020-05-06,43851043,,
Africa,Algeria,2020-05-07,43851043,,
Africa,Algeria,2020-05-08,43851043,,
Africa,Algeria,2020-05-09,43851043,,
Africa,Algeria,2020-05-10,43851043,,
Africa,Algeria,2020-05-11,43851043,,
Africa,Algeria,2020-05-12,43851043,,
Africa,Algeria,2020-05-13,43851043,,
Africa,Algeria,2020-05-14,43851043,,
Africa,Algeria,2020-05-15,43851043,,
Africa,Algeria,2020-05-16,43851043,,
Africa,Algeria,2020-05-17,43851043,,
Africa,Algeria,2020-05-18,43851043,,
Africa,Algeria,2020-05-19,43851043,,
Africa,Algeria,2020-05-20,43851043,,
Africa,Algeria,2020-05-21,43851043,,
Africa,Algeria,2020-05-22,43851043,,
Africa,Algeria,2020-05-23,43851043,,
Africa,Algeria,2020-05-24,43851043,,
Africa,Algeria,2020-05-25,43851043,,
Africa,Algeria,2020-05-26,43851043,,
Africa,Algeria,2020-05-27,43851043,,
Africa,Algeria,2020-05-28,43851043,,
Africa,Algeria,2020-05-29,43851043,,
Africa,Algeria,2020-05-30,43851043,,
Africa,Algeria,2020-05-31,43851043,,
Africa,Algeria,2020-06-01,43851043,,
Africa,Algeria,2020-06-02,43851043,,
Africa,Algeria,2020-06-03,43851043,,
Africa,Algeria,2020-06-04,43851043,,
Africa,Algeria,2020-06-05,43851043,,
Africa,Algeria,2020-06-06,43851043,,
Africa,Algeria,2020-06-07,43851043,,
Africa,Algeria,2020-06-08,43851043,,
Africa,Algeria,2020-06-09,43851043,,
Africa,Algeria,2020-06-10,43851043,,
Africa,Algeria,2020-06-11,43851043,,
Africa,Algeria,2020-06-12,43851043,,
Africa,Algeria,2020-06-13,43851043,,
Africa,Algeria,2020-06-14,43851043,,
Africa,Algeria,2020-06-15,43851043,,
Africa,Algeria,2020-06-16,43851043,,
Africa,Algeria,2020-06-17,43851043,,
Africa,Algeria,2020-06-18,43851043,,
Africa,Algeria,2020-06-19,43851043,,
Africa,Algeria,2020-06-20,43851043,,
Africa,Algeria,2020-06-21,43851043,,
Africa,Algeria,2020-06-22,43851043,,
Africa,Algeria,2020-06-23,43851043,,
Africa,Algeria,2020-06-24,43851043,,
Africa,Algeria,2020-06-25,43851043,,
Africa,Algeria,2020-06-26,43851043,,
Africa,Algeria,2020-06-27,43851043,,
Africa,Algeria,2020-06-28,43851043,,
Africa,Algeria,2020-06-29,43851043,,
Africa,Algeria,2020-06-30,43851043,,
Africa,Algeria,2020-07-01,43851043,,
Africa,Algeria,2020-07-02,43851043,,
Africa,Algeria,2020-07-03,43851043,,
Africa,Algeria,2020-07-04,43851043,,
Africa,Algeria,2020-07-05,43851043,,
Africa,Algeria,2020-07-06,43851043,,
Africa,Algeria,2020-07-07,43851043,,
Africa,Algeria,2020-07-08,43851043,,
Africa,Algeria,2020-07-09,43851043,,
Africa,Algeria,2020-07-10,43851043,,
Africa,Algeria,2020-07-11,43851043,,
Africa,Algeria,2020-07-12,43851043,,
Africa,Algeria,2020-07-13,43851043,,
Africa,Algeria,2020-07-14,43851043,,
Africa,Algeria,2020-07-15,43851043,,
Africa,Algeria,2020-07-16,43851043,,
Africa,Algeria,2020-07-17,43851043,,
Africa,Algeria,2020-07-18,43851043,,
Africa,Algeria,2020-07-19,43851043,,
Africa,Algeria,2020-07-20,43851043,,
Africa,Algeria,2020-07-21,43851043,,
Africa,Algeria,2020-07-22,43851043,,
Africa,Algeria,2020-07-23,43851043,,
Africa,Algeria,2020-07-24,43851043,,
Africa,Algeria,2020-07-25,43851043,,
Africa,Algeria,2020-07-26,43851043,,
Africa,Algeria,2020-07-27,43851043,,
Africa,Algeria,2020-07-28,43851043,,
Africa,Algeria,2020-07-29,43851043,,
Africa,Algeria,2020-07-30,43851043,,
Africa,Algeria,2020-07-31,43851043,,
Africa,Algeria,2020-08-01,43851043,,
Africa,Algeria,2020-08-02,43851043,,
Africa,Algeria,2020-08-03,43851043,,
Africa,Algeria,2020-08-04,43851043,,
Africa,Algeria,2020-08-05,43851043,,
Africa,Algeria,2020-08-06,43851043,,
Africa,Algeria,2020-08-07,43851043,,
Africa,Algeria,2020-08-08,43851043,,
Africa,Algeria,2020-08-09,43851043,,
Africa,Algeria,2020-08-10,43851043,,
Africa,Algeria,2020-08-11,43851043,,
Africa,Algeria,2020-08-12,43851043,,
Africa,Algeria,2020-08-13,43851043,,
Africa,Algeria,2020-08-14,43851043,,
Africa,Algeria,2020-08-15,43851043,,
Africa,Algeria,2020-08-16,43851043,,
Africa,Algeria,2020-08-17,43851043,,
Africa,Algeria,2020-08-18,43851043,,
Africa,Algeria,2020-08-19,43851043,,
Africa,Algeria,2020-08-20,43851043,,
Africa,Algeria,2020-08-21,43851043,,
Africa,Algeria,2020-08-22,43851043,,
Africa,Algeria,2020-08-23,43851043,,
Africa,Algeria,2020-08-24,43851043,,
Africa,Algeria,2020-08-25,43851043,,
Africa,Algeria,2020-08-26,43851043,,
Africa,Algeria,2020-08-27,43851043,,
Africa,Algeria,2020-08-28,43851043,,
Africa,Algeria,2020-08-29,43851043,,
Africa,Algeria,2020-08-30,43851043,,
Africa,Algeria,2020-08-31,43851043,,
Africa,Algeria,2020-09-01,43851043,,
Africa,Algeria,2020-09-02,43851043,,
Africa,Algeria,2020-09-03,43851043,,
Africa,Algeria,2020-09-04,43851043,,
Africa,Algeria,2020-09-05,43851043,,
Africa,Algeria,2020-09-06,43851043,,
Africa,Algeria,2020-09-07,43851043,,
Africa,Algeria,2020-09-08,43851043,,
Africa,Algeria,2020-09-09,43851043,,
Africa,Algeria,2020-09-10,43851043,,
Africa,Algeria,2020-09-11,43851043,,
Africa,Algeria,2020-09-12,43851043,,
Africa,Algeria,2020-09-13,43851043,,
Africa,Algeria,2020-09-14,43851043,,
Africa,Algeria,2020-09-15,43851043,,
Africa,Algeria,2020-09-16,43851043,,
Africa,Algeria,2020-09-17,43851043,,
Africa,Algeria,2020-09-18,43851043,,
Africa,Algeria,2020-09-19,43851043,,
Africa,Algeria,2020-09-20,43851043,,
Africa,Algeria,2020-09-21,43851043,,
Africa,Algeria,2020-09-22,43851043,,
Africa,Algeria,2020-09-23,43851043,,
Africa,Algeria,2020-09-24,43851043,,
Africa,Algeria,2020-09-25,43851043,,
Africa,Algeria,2020-09-26,43851043,,
Africa,Algeria,2020-09-27,43851043,,
Africa,Algeria,2020-09-28,43851043,,
Africa,Algeria,2020-09-29,43851043,,
Africa,Algeria,2020-09-30,43851043,,
Africa,Algeria,2020-10-01,43851043,,
Africa,Algeria,2020-10-02,43851043,,
Africa,Algeria,2020-10-03,43851043,,
Africa,Algeria,2020-10-04,43851043,,
Africa,Algeria,2020-10-05,43851043,,
Africa,Algeria,2020-10-06,43851043,,
Africa,Algeria,2020-10-07,43851043,,
Africa,Algeria,2020-10-08,43851043,,
Africa,Algeria,2020-10-09,43851043,,
Africa,Algeria,2020-10-10,43851043,,
Africa,Algeria,2020-10-11,43851043,,
Africa,Algeria,2020-10-12,43851043,,
Africa,Algeria,2020-10-13,43851043,,
Africa,Algeria,2020-10-14,43851043,,
Africa,Algeria,2020-10-15,43851043,,
Africa,Algeria,2020-10-16,43851043,,
Africa,Algeria,2020-10-17,43851043,,
Africa,Algeria,2020-10-18,43851043,,
Africa,Algeria,2020-10-19,43851043,,
Africa,Algeria,2020-10-20,43851043,,
Africa,Algeria,2020-10-21,43851043,,
Africa,Algeria,2020-10-22,43851043,,
Africa,Algeria,2020-10-23,43851043,,
Africa,Algeria,2020-10-24,43851043,,
Africa,Algeria,2020-10-25,43851043,,
Africa,Algeria,2020-10-26,43851043,,
Africa,Algeria,2020-10-27,43851043,,
Africa,Algeria,2020-10-28,43851043,,
Africa,Algeria,2020-10-29,43851043,,
Africa,Algeria,2020-10-30,43851043,,
Africa,Algeria,2020-10-31,43851043,,
Africa,Algeria,2020-11-01,43851043,,
Africa,Algeria,2020-11-02,43851043,,
Africa,Algeria,2020-11-03,43851043,,
Africa,Algeria,2020-11-04,43851043,,
Africa,Algeria,2020-11-05,43851043,,
Africa,Algeria,2020-11-06,43851043,,
Africa,Algeria,2020-11-07,43851043,,
Africa,Algeria,2020-11-08,43851043,,
Africa,Algeria,2020-11-09,43851043,,
Africa,Algeria,2020-11-10,43851043,,
Africa,Algeria,2020-11-11,43851043,,
Africa,Algeria,2020-11-12,43851043,,
Africa,Algeria,2020-11-13,43851043,,
Africa,Algeria,2020-11-14,43851043,,
Africa,Algeria,2020-11-15,43851043,,
Africa,Algeria,2020-11-16,43851043,,
Africa,Algeria,2020-11-17,43851043,,
Africa,Algeria,2020-11-18,43851043,,
Africa,Algeria,2020-11-19,43851043,,
Africa,Algeria,2020-11-20,43851043,,
Africa,Algeria,2020-11-21,43851043,,
Africa,Algeria,2020-11-22,43851043,,
Africa,Algeria,2020-11-23,43851043,,
Africa,Algeria,2020-11-24,43851043,,
Africa,Algeria,2020-11-25,43851043,,
Africa,Algeria,2020-11-26,43851043,,
Africa,Algeria,2020-11-27,43851043,,
Africa,Algeria,2020-11-28,43851043,,
Africa,Algeria,2020-11-29,43851043,,
Africa,Algeria,2020-11-30,43851043,,
Africa,Algeria,2020-12-01,43851043,,
Africa,Algeria,2020-12-02,43851043,,
Africa,Algeria,2020-12-03,43851043,,
Africa,Algeria,2020-12-04,43851043,,
Africa,Algeria,2020-12-05,43851043,,
Africa,Algeria,2020-12-06,43851043,,
Africa,Algeria,2020-12-07,43851043,,
Africa,Algeria,2020-12-08,43851043,,
Africa,Algeria,2020-12-09,43851043,,
Africa,Algeria,2020-12-10,43851043,,
Africa,Algeria,2020-12-11,43851043,,
Africa,Algeria,2020-12-12,43851043,,
